,url,step_1,step_2
1687,https://www.allrecipes.com/thmb/D6dIMSexLbPlTgTx00JRPLq-LYg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1819559-740755e91ab24a6f836adab2416071d2.jpg,"Preheat oven to 375 degrees F (190 degrees C). Grease baking sheets, or line with parchment paper.","In a large bowl, cream together the butter and sugar until smooth. Beat in the eggs one at a time, then stir in the vanilla. Combine the flour, cocoa and baking powder; stir into the creamed mixture until well blended. Dough will be stiff, so mix in the last bit by hand. Mix in the chocolate chips and walnuts."
1688,https://www.allrecipes.com/thmb/BlxIX2PSQIfci2OT5WlLdh0QwPA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6888709-592e86db4f2847bc94b02d444920e3b3.jpg,Preheat the oven to 350 degrees F (175 degrees C). Grease a 9-inch square baking dish.,"In a large bowl, stir together flour, 3/4 cup sugar, and baking powder. Add milk, shortening, 1 egg, and lemon extract; beat with an electric mixer on low speed for 1 minute, then beat on medium speed for 1 more minute. Spread batter evenly into the prepared pan; sprinkle with blueberries."
1689,https://www.allrecipes.com/thmb/WyrJPzE3g2vWUraOy56RK9qGQSY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/573706-9860fdedc13f47f29e522fc3b2317d9e.jpg,Preheat the oven to 400 degrees F (200 degrees C). Grease a 9x13-inch baking dish.,"Place ground beef in a large, deep skillet. Cook and stir over medium-high heat until crumbly and evenly browned. Stir in pepperoni; cook and stir until browned. Drain excess fat. Stir in pizza sauce. Remove from heat and set aside."
1690,https://www.allrecipes.com/thmb/MhPLNvKXNte6HKOPPhHAvW5a9vI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8977846-c6b6938a5882474c83a21caa470943d9.jpg,"Beat egg whites with an electric mixer fitted with the whisk attachment until foamy. Gradually add sugar and almond extract, continuing to beat until very stiff peaks form. Switch to the paddle attachment and mix in almond meal until dough comes together.","Cover cookie dough with plastic wrap and refrigerate, 3 hours to overnight."
1691,https://www.allrecipes.com/thmb/hzFOtGFKj9Xl97tzUQtoAQ-yvGk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5087209-6d0add91fb4d4c6b88996c7b013ef526.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Wrap each eggplant in foil and place on a baking tray. Bake until skin can easily be pierced with a fork, about 45 minutes. Slice each eggplant in half, discard seeds, and scoop out soft flesh; place flesh in a colander."
1692,https://www.allrecipes.com/thmb/mNtO6l2mFDRTpozw8GlDwB7vugg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1596888-f178089aefad46c3a3548cb40e7953e4.jpg,"Heat the oil and butter in a large saucepan over medium heat. Stir in the onions OR shallots and saute for 2 to 3 minutes. Pour in the rice and stir well to coat, about 1 minute.","Next, pour in the wine and allow it to get absorbed by the rice, about 2 to 3 minutes. Then, stir in the broth 1/2 cup at a time, waiting until the rice absorbs each 1/2 cup before adding the next 1/2 cup. Repeat this until you have used all but 1/4 cup of broth, reserving this for later."
1693,https://www.allrecipes.com/thmb/LS9D8xvEjO8XtQw4F-KC5n11m0k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3469407-4eaa75a57115456b8392bd9f7b943498.jpg,"Beat heavy whipping cream with an electric mixer in a chilled bowl until soft peaks form. Beat confectioners' sugar, chocolate milk powder, and espresso powder into the whipped cream until the color is consistent and you again have soft peaks.","Pour coffee into a wide, shallow bowl. Dip graham crackers briefly in the coffee and layer into the bottom of a loaf pan in a single layer to cover the bottom. Spread about 1/4 of the whipping cream mixture over the crackers. Repeat layering with remaining ingredients to get four layers each of the cream and the cookies."
1694,,"Gently stir the strawberries and sugar together in a bowl. Cover and let sit at room temperature until juices release, about 1 hour.","Divide fruit between 2 small, clear serving bowls or stemmed cocktail glasses."
1695,https://www.allrecipes.com/thmb/ra2gfkIXDEIGn7uqWfSXh4xzNjA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/857389-10859d7d05a147e5b805a0cac4147f14.jpg,"In a small bowl, combine olive oil, garlic, sun-dried tomatoes, red pepper and basil. Marinate 4 hours.","Preheat oven to 250 degrees F (120 degrees C). Bring a large pot of lightly salted water to a boil. Add pasta, and cook for 8 to 10 minutes, or until al dente; drain. Toss pasta with marinade until evenly coated. Spread into a baking dish."
1696,https://www.allrecipes.com/thmb/MnVEA-icqpF29X2kw3umvJPU_bI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1267-c260666b5ca449a0864f5a98e0c33427.jpg,"Place ingredients (except 1/3 cup olive oil and Parmesan cheese) in the bread machine in the order suggested by the manufacturer. Select Dough setting, and Start.","When the dough has risen once in the breadmaker, transfer it into an oiled, 8-inch round baking tin. Allow to rise until doubled in bulk."
1697,https://www.allrecipes.com/thmb/7I8YKrRq6_SH3Mwzn51UR_uoRXY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4249979-4a9d204260824974888f3f4a67a37a97.jpg,"Bring a large pot of water to boiling. Cook scallops, shrimp, mussels, and calamari in boiling water for 2 minutes. Drain. Peel shrimp and shell scallops and mussels.","Place cooked seafood and olives in a large bowl and toss with lemon juice, olive oil, garlic, parsley, chives, and red pepper flakes. Chill for 1 hour."
1698,https://www.allrecipes.com/thmb/p80HU906-rfGxzQC3G2nckmApX0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9092350-2dd5be5b7f954d87aef06e4b48a1db83.jpg,Preheat oven to 425 degrees F (220 degrees C). Line a 9-inch quiche pan with parchment paper.,Press puff pastry into the quiche pan and trim to fit. Prick pastry with a fork and place in the refrigerator.
1699,https://www.allrecipes.com/thmb/0ixLxQd9wW5jTJs9EraOw2gDD9Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/24109-27d0d783dbe14de88c7b70f7898572a4.jpg,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.,"In a large skillet over medium heat, heat oil and saute chicken for 8 to 10 minutes. Add green, red and yellow bell peppers, and continue cooking for another 5 minutes. Stir in soy sauce, wine, and lemon juice. Cover skillet, reduce heat to low, and simmer for 20 minutes."
1700,https://www.allrecipes.com/thmb/ONRbVyBKdKensJ161Tkv4DkQx70=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4621240-b369beadd6874b52b56873c9ff781958.jpg,"Slice off the top parts of the panettone right under the dome with a serrated knife. Cut into the panettone, leaving a 1/2-inch border around the edges and bottom and scoop out the soft interior. Crumble up the interior into a bowl.","Place dark chocolate and cream in top of a double boiler over simmering water. Stir frequently, scraping down the sides with a rubber spatula to avoid scorching, until chocolate is melted, about 5 minutes. Remove from heat and stir in brandy. Fold in chopped walnuts and allow to cool for about 15 minutes. Combine chocolate mixture with panettone crumbs and mix well."
1701,https://www.allrecipes.com/thmb/nf0Uxf5LvruXPv-BbRPgjdhqmE8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/710152-728c3d5dc24649fcb65155381f7c59f7.jpg,"Place the squash into a saucepan, cover with water, and bring to a boil. Simmer the squash until very tender, 15 to 20 minutes. Drain excess water. Cooked squash should equal 2 cups.","Heat olive oil and butter in a skillet over medium-low heat, and cook the onion, garlic, and apple, stirring frequently, until softened and brown, about 15 minutes. Add butternut squash and chicken broth, and bring to a boil over medium heat. Reduce heat just to a simmer, and stir in the milk and cheese blend. Stir until the cheese has melted and the sauce has reached desired thickness, 5 to 10 minutes. Season to taste with salt and black pepper."
1702,,"Sprinkle both sides of the eggplant slices with salt. Place slices in a colander, and place a dish underneath the colander to capture liquid that will sweat out of the eggplant. Allow to sit for 30 minutes.","Preheat oven to 350 degrees F (175 degrees C). In a medium bowl, mix the ricotta, mozzarella cheese and 1/4 cup Parmesan cheese. Mix in egg and basil."
1703,https://www.allrecipes.com/thmb/QaiRcE10kUky7yb_Kx6Tjnu06EM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4418526-73649cf30b5445a1b1a1cdb0f772765f.jpg,"Dust artichoke hearts with flour, shaking off any excess.","Heat 6 tablespoons olive oil in a large skillet over high heat. Saute artichokes, stirring often, until lightly browned, about 8 minutes. Drain on paper towels. Discard oil."
1704,https://www.allrecipes.com/thmb/eSJTMHqSKmQasDCECmYhgd9rS8k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/384348-19515877a9624ed2a00156953e5e9354.jpg,"Whip the butter, olive oil, celery salt, poultry seasoning, cumin, onion powder, and garlic powder together until light and fluffy. Cover; refrigerate at least 4 hours. Allow the mixture to return to room temperature before using.",Preheat the oven's broiler and set the oven rack about 6 inches from the heat source.
1705,https://www.allrecipes.com/thmb/1HGvT1AWVHRvxFa1dxNXOJTEjDg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/276060-32ec61c9928748d8b076745986c44e0c.jpg,Preheat oven to 375 degrees F (190 degrees C).,"In a medium saucepan over medium high heat, saute the carrot and onion for 2 minutes, or until onion is transparent. Add garlic and saute for 2 more minutes. Remove from heat and let cool."
1706,https://www.allrecipes.com/thmb/5CE-1WjP-ywpQTxRiitrwU8gZvM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5130628-cod-with-italian-crumb-topping-naples34102-4x3-1-e12e95e11bc540adab71b8797b46a174.jpg,Preheat oven to 450 degrees F (230 degrees C).,"In a small shallow bowl, stir together the bread crumbs, cheese, cornmeal, oil, italian seasoning, garlic powder and pepper; set aside."
1707,https://www.allrecipes.com/thmb/FOjGdg2dPkucSQmhK2MVnSYALDc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2077634-54bcd9a34ee04bfabb8faceaf6f356e8.jpg,Preheat oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper or aluminum foil.,"Toss tomatoes, butter, garlic, and thyme together in a bowl; pour onto prepared baking sheet."
1708,https://www.allrecipes.com/thmb/oNglx72QePq3AMTYMb2MiTX7fLs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/364160-a280dd42b8124274a213d2029ed3f52c.jpg,"Fill a large pot with water and bring to a boil over high heat. Boil squash until very tender, 8-10 minutes. Lift squash out of water with a slotted spoon; cool slightly and peel. Combine cooked squash, garlic, 1/2 cup cream, 2 tablespoons butter, and 1 teaspoon rosemary in a food processor; process until squash is smooth. Salt to taste.","Bring the water back to a boil, adding more if necessary. Stir in the shell pasta, and return to a boil. Cook the pasta uncovered, stirring occasionally, until the pasta has cooked through, but is still very firm to the bite, about 10 minutes. Drain well in a colander set in the sink."
1709,https://www.allrecipes.com/thmb/C5gB6GtJsi7gE4_JodQRHg7n23M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/805933-455dcee3b492426eb537db0cfabc250c.jpg,"Bring a large pot of lightly salted water to a boil. Add the green beans and boil 3 to 4 minutes until just tender. Drain beans and immediately plunge into ice water. Allow to sit in ice water until cold, then drain well, and set aside.","Cook pancetta in a large skillet over medium-high heat until crispy, then set aside. Reduce heat to medium, stir shallots into the pancetta fat, and cook gently until the shallots have turned dark golden brown, about 10 minutes. Place pancetta and green beans in skillet; toss and cook until warmed through, about 2 minutes. Season to taste with salt and pepper before serving."
1710,https://www.allrecipes.com/thmb/8pFPIDAgBcU74Jx6oxjEKzO6xPs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/988196-d5455bb1199e40668355e11be11c926a.jpg,"Mix ricotta cheese, 1 1/2 cups mozzarella cheese, 2 tablespoons Parmesan cheese, egg, and parsley in a medium bowl; set aside.",Brown meat in large skillet; drain. Stir in spaghetti sauce and water.
1711,,Let tuna rest at room temperature for 10 to 15 minutes.,"Combine garlic, thyme, and red pepper flakes in a heavy skillet. Pour olive oil into the skillet to reach a depth of 1 inch. Heat oil over medium heat until garlic and thyme begin to sizzle, 5 to 10 minutes."
1712,https://www.allrecipes.com/thmb/xaUdVq6Pf-RppQnRdtKEIMCrRTM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/462362-8a351483bfa74b6fb0ab04467c6f779c.jpg,Slightly moisten rims of four 12-ounce glasses and dip in confectioners' sugar to rim the glasses; fill each with crushed ice.,"Combine sweet and sour mix, tequila, amaretto, and orange liqueur in a pitcher; stir. Pour mixture into the prepared glasses. Garnish each drink with orange and lime slices."
1713,https://www.allrecipes.com/thmb/E2J8gBWSgKK7k57SJgSdXeGL1Lg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5540388-77a4002070ad4135b4a5fecfb2a4b648.jpg,Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch pie plate or tart pan.,"In a large bowl, mix together the butter and sugar using a wooden spoon until smooth. Mix in the egg yolks one at a time, mixing well after each. Sift the flour and baking powder into the bowl, and mix just until you can form a solid ball out of the pastry with no crumbs."
1714,https://www.allrecipes.com/thmb/M8iyJomlwdxFWtwHKzNKumSMs28=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2825075-53c071ba2dbd47c0a72bd12754046baa.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Cook the noodles according to package directions. Drain. Saute the onion and garlic in the olive oil, adding water as needed to keep from sticking."
1715,,"Bring a large pot of lightly salted water to a boil. Cook the pasta in boiling water until cooked through yet firm to the bite, about 11 minutes; drain.","While the pasta cooks, heat the olive oil in a skillet over medium heat. Cook the garlic and red pepper flakes in the hot oil briefly, about 1 minutes. Stir the broccolini into the garlic; cook and stir together for 5 minutes. Add the fava beans and sun-dried tomatoes and cook until the beans are completely warmed, 3 to 4 minutes. Remove from heat and toss with the drained pasta in a large bowl. Sprinkle with the Parmesan cheese to serve."
1716,https://www.allrecipes.com/thmb/v91Y4BDwGXnup4nDgZInoR3J7ts=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/974367-f8bd2699d0364c1f9646ea95e66d2a8a.jpg,"Fill a saucepan with enough water to cover broccoli rabe, sprinkle in some salt, and bring to a boil. Stir in broccoli rabe and cook until bright green and just starting to become tender, about 2 minutes; drain and cool in a bowl of ice water to stop the cooking process. Drain well, and pat dry with paper towels.","Fill a pot with lightly salted water and bring to a rolling boil over high heat. Once water is boiling, stir in pasta and return to a boil. Cook pasta uncovered, stirring occasionally, until cooked through, but still firm to the bite, about 12 minutes. Drain well."
1717,https://www.allrecipes.com/thmb/a6wTN06do4WFmCDoa0WCJOzMPWA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1078205-fe3a6c2025234f5487533050da52db7b.jpg,Preheat oven to 375 degrees F (190 degrees C). Grease 2 baking sheets.,"Sift flour and baking powder together in a bowl. Beat white sugar and butter together in a separate bowl using an electric mixer until smooth and creamy; beat in eggs. Stir creamed butter mixture, cocoa powder, 2 tablespoons liqueur, and 2 teaspoons vanilla extract into flour mixture until dough is just combined."
1718,https://www.allrecipes.com/thmb/35HFOtOIXaepwUpvTYLTko9m5sM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2432986-eggplant-parmesan-for-the-slow-cooker-Allrecipes-Magazine-4x3-1-4c537ec84ba447468e42d313bede765d.jpg,"Place eggplant slices in a large bowl in layers, sprinkling each layer with salt. Let stand for 30 minutes to drain. Rinse and dry on paper towels.","Heat olive oil in a large skillet over medium heat. Whisk eggs with water and flour until smooth. Dip eggplant slices in batter and fry in the hot oil until golden brown, working in batches of 2 to 3 slices at a time."
1719,https://www.allrecipes.com/thmb/xkX3Xh_W_cihC6rLZ_I61dYxFkw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/555440-91c06a7b2abd451b85e03db6940ba6ae.jpg,Preheat oven to 375 degrees F (190 degrees C).,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain. Toss with olive oil.
1720,https://www.allrecipes.com/thmb/VE2s0xdP3FKDP8H-8LxM_BqrNmM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3309781-eaf392f223ee4c8f909fa5be2bf34acb.jpg,"Heat a large skillet over medium heat. Cook beef and pork in the hot skillet until crumbly and no longer pink, 5 to 7 minutes. Remove from the heat and set aside.","Warm olive oil in another large skillet over medium heat. Sauté onions and garlic in hot oil until onions are tender, about 5 minutes. Pour in 1/2 cup wine; mix well."
1721,https://www.allrecipes.com/thmb/lZ-mciuusnHNq04RNiH0t4EiDBk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5676077-caf564177e08417f9697888ec1225f11.jpg,"Bring a pot of salted water to a boil. Add pasta and cook, stirring occasionally, until tender yet firm to the bite, 8 to 10 minutes.","While the pasta is cooking, heat butter and oil in a skillet over medium heat until butter melts. Add artichoke hearts, garlic, and basil; cook and stir until heated through, about 5 minutes."
1722,https://www.allrecipes.com/thmb/hUP4-wL7AY7vQP3I8biI5td0Gv0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/608807-71bc0ebc0c724324b676825467043a6f.jpg,Place ingredients in the pan of the bread machine in the order recommended by the manufacturer.,"Select the Medium Crust and Basic/White Bread settings, and press Start."
1723,https://www.allrecipes.com/thmb/zO8a4qDpR1xskiMIx9vnM4cG7KE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/43334_AsparagusLasagna_002_MFS-b2dffde35f66403ebd1b1865408eb072.jpg,"Bring a large pot of lightly salted water to a boil. Cook lasagna noodles in boiling water for 8 to 10 minutes, or until al dente. Drain, and cut noodles in half crosswise.","Melt margarine in a skillet over medium heat. Saute garlic just until fragrant. Stir in the flour until no lumps remain. Gradually mix in milk, and season with thyme. Simmer sauce gently until thick. Remove from heat."
1724,,"Heat olive oil in a large skillet with a lid over medium heat; cook and stir the chicken and garlic until the chicken is no longer pink in the center, 5 to 8 minutes.","Pour wine and diced tomatoes with their juice into the skillet, and bring to a boil over high heat while scraping any browned bits of food off of the bottom of the pan with a wooden spoon."
1725,https://www.allrecipes.com/thmb/jvFZVlswplzYQtMSn_EYVIvDlHY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4504937-2c47e2a72f0d4c428175d40f26037844.jpg,Bring a large pot of lightly salted water to a boil. Add fettuccini pasta and cook for 8 to 10 minutes or until al dente. Stir asparagus into pot for last five minutes of cooking; drain.,"Meanwhile, heat cream and butter in a medium saucepan over medium heat until mixture begins to bubble; stir in Parmesan, garlic powder, pepper, and cayenne. Continue cooking until mixture thickens, stirring occasionally. Stir in ham until heated through."
1726,https://www.allrecipes.com/thmb/gzrenb5D4NLKDt2tuUbiSBy9J-Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/959811-561040e9f4954e60a45e1408735c4aaf.jpg,Heat oven to 375 degrees F.,"Cook pasta in large saucepan as directed on package, omitting salt. Remove from pan; drain. Meanwhile, add marinara sauce, tomatoes and cream cheese to same pan; cook on medium heat 5 min. or until cream cheese is melted and mixture is well blended, stirring frequently. Return pasta to pan; mix well."
1727,https://www.allrecipes.com/thmb/uQfIvyAQYNHK_098wCjjUwUPncA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/917010-22e75fd97a83401e8a5be6cf241fa74f.jpg,"Combine flour, salt, sugar, dry milk, butter or margarine, yeast, and warm water. Gather into a ball. Turn out an a lightly floured surface, and knead until the dough is smooth. Place in a well oiled bowl, and turn to coat the surface. Cover with a damp cloth, and place in a warm spot for 2 hours.",Punch down the dough. Roll out to fit a 14 inch pizza pan. Allow to rise until doubled in size.
1728,https://www.allrecipes.com/thmb/Zet1TUZq3A_NePJ6TCWxqQaxVEQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1090903-c18548e94f77481597247dceb37499ae.jpg,"Melt 2 tablespoons butter in a large pot over medium heat. Stir mushrooms, onion, and garlic into the melted butter, increase heat to medium-high, and cook and stir the mixture until the mushrooms are golden brown, 3 to 5 minutes.","Stir Marsala wine, chicken stock, brown sugar, lemon juice, molasses, and corn syrup into the mushroom mixture; bring to a boil and cook, stirring frequently, until the liquid reduces by about half, 10 to 15 minutes."
1729,,"Preheat oven to 375 degrees F (190 degrees C). Line a baking sheet with a piece of aluminum foil, and spray with nonstick cooking spray. Place the salmon fillets onto the foil, sprinkle with basil, top with tomato slices, drizzle with olive oil, and sprinkle with the Parmesan cheese.","Bake in the preheated oven until the salmon is opaque in the center, and the Parmesan cheese is lightly browned on top, about 20 minutes."
1730,https://www.allrecipes.com/thmb/GZ3qgHpCnpcGUKUhDn_joiHuwZg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8076779-8151763fcf374ea8a86dd6158877e876.jpg,"Combine warm water and yeast in a small bowl; stir until yeast is dissolved. Let stand until yeast forms a creamy foam, about 10 minutes.","Pour yeast mixture into a large bowl; add shortening, salt, sugar, and Italian seasoning. Stir in flour by hand until dough comes together."
1731,https://www.allrecipes.com/thmb/9RatTEFScN8LVe5NHY-BJsngimc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/22760-8c37ff98002648b1929f5c73d273044b.jpg,"Place peppers, including liquid, into food processor; pulse until peppers are cut into small pieces.","Brown meat and onions. Add peppers, mushrooms, and cheese to meat mixture. Spoon into bottom crust. Cover with top crust, and seal the edges."
1732,https://www.allrecipes.com/thmb/PFLgHk2NXsxj0JyqOET65I4A0oI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5109553-7ba9fbca7d574b8fb30155bbfa9e8580.jpg,"In a medium bowl, combine raspberries with 6 tablespoons sugar. Crush a few of the berries; set aside. In a small bowl, dissolve 1 cup sugar in 1/3 cup hot water. When dissolved, stir in Grand Marnier and cold water; set aside.","Beat egg yolks with 6 tablespoons sugar until ribbons form, about 5 minutes. mix in mascarpone until smooth. In a large glass or metal mixing bowl, with clean beaters, beat egg whites until foamy. Gradually add 6 tablespoons sugar, continuing to beat until stiff peaks form. Fold 1/3 of the whites into the mascarpone mixture, then quickly fold in remaining whites until no streaks remain."
1733,https://www.allrecipes.com/thmb/kw67RnWHzkoD3OkSV5cwZhQidcg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/33604-1bbbef25a49f49f48a45e483e267b1be.jpg,"Combine water and rice in a large saucepan. Bring to a boil, then cover, and reduce heat to low. Simmer for 20 minutes, or until tender. Set aside to cool completely.","Place ground beef in a skillet over medium-high heat. Add onion and garlic, and cook, stirring to crumble until evenly browned. Drain excess grease, then stir in the tomato paste and water. Set aside to cool. When cool, stir in mozzarella cheese."
1734,https://www.allrecipes.com/thmb/iBzAChX1Ol9DNAr3ztuRHYiuYNU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5127929-10ea2b743bf5453985e9afee4f06bde5.jpg,"Bring a large pot of lightly salted water to a boil. Cook orecchiette in the boiling water until tender yet firm to the bite, 3 to 6 minutes. Drain, reserving 1 cup cooking water.","Heat olive oil in a saucepan over medium heat. Cook shallot in the hot oil until soft, about 5 minutes. Stir in squid; cook until coated with oil, about 2 minutes. Pour in wine; simmer until reduced by half, about 3 minutes."
1735,https://www.allrecipes.com/thmb/Z6xKTK2s80RaEKCBKjRiyt6AmBA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2373114-bc95cf6edd6e4224861b0bd3fa755e85.jpg,"Stir tomatoes, basil, 3 tablespoons olive oil, red onion, garlic, red wine vinegar, and pepper together in a bowl; let tomato mixture stand at room temperature for 15 minutes, then place in the refrigerator to marinate for 45 minutes.",Set oven rack about 6 inches from the heat source and preheat the oven's broiler.
1736,https://www.allrecipes.com/thmb/aPnI3njIC4HEh0AriB3CdamuEb8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/715418-4e431ddf49cc4cf8ba14f5f4a5028847.jpg,"Bring a large pot of lightly salted water to a boil. Add penne pasta, cook for 10 to 12 minutes, until al dente, and drain. Lightly grease a medium casserole dish.","Preheat the oven to 350 degrees F (175 degrees C). In a blender or food processor, thoroughly mix Parmesan cheese and crackers."
1737,https://www.allrecipes.com/thmb/OxB7UPSUKaLG_bK3aZQrgMeM56M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7698715-6e7f8f520d51408fbc3c71d6da825208.jpg,"Bring a pot of water to a boil, and cook the broccoli 5 minutes, just until tender. Drain, and set aside.","Bring a large pot of lightly salted water to a boil. Add angel hair pasta, cook for 4 minutes, until al dente, and drain."
1738,https://www.allrecipes.com/thmb/G21nnj_1eITEmg9kTw0WVo5FlFg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/965701-00cabe60cf2341f192851c25cec5766c.jpg,"Mash butter beans in a large mixing bowl. Add ground turkey, egg white, onion powder, garlic powder, salt, and pepper; stir until evenly mixed. Fold bread crumbs into mixture evenly.",Form the mixture into 1-inch meatballs.
1739,https://www.allrecipes.com/thmb/u4DBL3dwJRCtKPn87S75QniOl_E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3871772-2ae34c76aa2047e8951afa2cf045c2d5.jpg,"Start the salad: Fill a large pot with lightly salted water and bring to a rolling boil; stir in tortellini and return to a boil. Cook uncovered, stirring occasionally, until the tortellini float to the top and the filling is hot, about 3 minutes.","While the tortellini is cooking, make the dressing: Whisk oil, both vinegars, Italian seasoning, salt, and pepper together in a bowl."
1740,https://www.allrecipes.com/thmb/LHA28BowsnLWEaQkfBvJ6F1_Alo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8025949-9aebfec0619b4f09b702f6018a07a45a.jpg,Separate asparagus tips from remaining pieces.,"Heat 3/4 cup olive oil in a large skillet over medium heat. Cook and stir garlic in hot oil until it begins to turn brown, 3 to 5 minutes. Stir in asparagus (not the tips); season with salt and pepper. Cook and stir until tender but still bright green, about 10 minutes. Add asparagus tips; cook and stir for 5 minutes."
1741,https://www.allrecipes.com/thmb/ZWDdn-Xh_DZxn9Iy4TN9iXUjH74=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1195404-71c5bffd2c7041029daef7ccf77e09bb.jpg,"Preheat oven to 375 degrees F (190 degrees C). Lightly grease a baking sheet. Spread the pizza dough in the prepared pan, and rub dough lightly with the olive oil.","Stir together the ricotta cheese, Parmesan cheese, spinach, artichoke hearts, garlic, salt, and pepper. Spread the mixture evenly over the dough. Sprinkle evenly with the shredded Italian cheese; top with the sliced tomatoes."
1742,,"Heat 1 teaspoon oil in a skillet over medium heat. Stir in mushrooms; cook and stir until tender, 5 to 7 minutes. Transfer to a bowl and set aside until needed.","Heat 2 tablespoons oil in the skillet over medium heat. Add pork chops and cook until browned, 3 1/2 to 5 minutes per side. Transfer to a plate. Drain all but 1 tablespoon drippings from the skillet."
1743,https://www.allrecipes.com/thmb/AYk4zvrnpK7DfVDjPvI12frCNW4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1023892-4af83da94c67481592d1f524fced368d.jpg,"Bring the brown rice and water to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until the rice is tender and the liquid has been absorbed, 45 to 50 minutes.","While rice is cooking, heat 1 tablespoon olive oil in a large skillet over medium heat. Sprinkle chicken breasts with salt and pan-fry in the hot oil until golden brown on both sides and no longer pink in the center, 5 to 8 minutes per side. Set chicken aside."
1744,https://www.allrecipes.com/thmb/ynObi8WxThe1uXM1DQtFUP5FbP8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1032343-85c896ebac4f429883af2f412acc17ef.jpg,"Place almonds and pine nuts (keep separate) in a single layer in a dry skillet over medium heat. Toast, stirring occasionally until fragrant, 3-5 minutes.","Combine all ingredients except 1/2 cup of the slivered almonds in a food processor, blending just until smooth."
1745,https://www.allrecipes.com/thmb/EfsRmyVvN0gemJHBvsrzWm5xL5U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2273409-577136f53fdf484c9cfdda0df893076f.jpg,Preheat oven to 375 degrees F (190 degrees C). Grease and flour on3 9x5x3 inch loaf pan.,Beat the eggs and sugar thoroughly add the anise seed then mix in the flour. Scrape dough into the prepared pan (pan will only be about 1/2 full).
